tm,avgTa,minTa,maxTa,sumRn,avgRhm,avgWs,sumGsr,sumSsHr
2016-10-23,13.3,10.6,17.8,2.5,66.3,4.0,2.33,0.1
2016-10-24,15.1,9.0,20.6,,54.8,2.4,13.55,9.4
2016-10-25,14.1,12.5,17.5,37.0,84.0,2.2,4.25,3.2
2016-10-26,13.3,10.5,16.3,0.0,81.0,1.4,5.48,2.2
2016-10-27,14.6,8.6,20.9,,65.4,1.9,9.88,5.9
2016-10-28,14.6,10.2,18.4,0.3,61.8,2.5,7.11,4.3
2016-10-29,7.8,3.5,11.2,,40.3,3.0,6.54,1.1
2016-10-30,7.9,1.6,15.1,,31.9,1.5,13.56,9.7
2016-10-31,5.7,0.7,8.2,0.5,59.9,2.0,2.14,0.0
2016-11-01,1.5,-2.4,6.6,,43.6,2.7,13.52,9.8
2016-11-02,4.1,-2.7,10.5,0.1,53.1,1.4,10.76,7.6
2016-11-03,9.1,4.2,14.1,0.2,62.8,1.6,9.91,8.8
2016-11-04,12.3,8.2,15.7,0.0,67.0,2.7,5.14,2.6
2016-11-05,15.0,12.2,18.1,0.0,77.4,2.2,5.09,2.8
2016-11-06,14.0,11.9,18.3,,59.4,3.4,8.91,5.4
2016-11-07,12.8,8.5,17.8,5.5,71.3,2.8,5.09,2.2
2016-11-08,4.1,0.4,8.4,0.5,58.0,3.5,10.89,9.1
2016-11-09,2.1,-3.2,8.6,,41.1,1.9,12.02,9.7
2016-11-10,6.0,1.5,9.8,0.4,55.5,2.0,3.87,0.3
2016-11-11,9.1,6.2,14.2,4.0,63.3,2.2,9.97,8.6
2016-11-12,11.4,5.1,16.7,,62.1,2.3,9.07,8.2
2016-11-13,14.4,12.1,18.1,0.5,74.8,1.7,6.62,3.1
2016-11-14,13.2,10.2,15.8,1.5,78.5,1.7,2.44,0.0
2016-11-15,5.2,2.5,10.2,,44.3,2.8,11.6,9.5
2016-11-16,5.2,0.0,12.0,,44.3,1.4,8.59,8.6
2016-11-17,9.1,4.0,16.5,,56.4,1.2,9.33,8.0
2016-11-18,10.3,4.9,14.6,0.0,58.4,1.9,6.39,4.1
2016-11-19,13.0,9.9,18.6,0.0,71.1,2.2,7.42,4.2
2016-11-20,9.8,6.4,15.3,,48.6,2.5,10.14,9.1
2016-11-21,9.5,5.1,14.6,,40.5,2.2,4.26,1.1
2016-11-22,2.0,-2.1,8.4,0.2,43.3,3.9,7.38,4.8
2016-11-23,-1.8,-4.8,3.6,,37.5,3.0,9.14,7.6
2016-11-24,-2.5,-6.2,2.4,,37.8,2.1,10.5,9.2
2016-11-25,1.0,-3.5,6.0,,43.9,1.5,8.31,7.4
2016-11-26,0.9,-0.7,2.7,2.8,69.6,2.3,1.68,0.0
2016-11-27,3.3,0.5,6.6,0.0,81.3,1.5,3.81,1.7
2016-11-28,1.4,-1.4,5.6,,57.9,2.5,9.47,8.9
2016-11-29,1.7,-2.8,8.6,,40.8,1.6,9.34,9.3
2016-11-30,6.0,0.7,9.8,1.0,59.8,2.0,4.37,1.6
2016-12-01,4.1,-1.0,7.0,,47.6,3.6,9.39,8.5
2016-12-02,1.6,-3.5,7.9,,48.4,1.8,9.82,9.3
2016-12-03,4.5,-0.7,11.3,,58.8,1.4,8.76,7.9
2016-12-04,5.5,2.0,9.5,,60.1,1.2,4.16,0.5
2016-12-05,5.9,0.5,10.3,1.5,69.1,3.0,4.3,2.3
2016-12-06,-1.1,-4.2,4.3,,38.5,2.5,9.97,9.3
2016-12-07,1.7,-2.7,7.5,0.0,58.3,2.3,5.96,4.1
2016-12-08,2.1,-3.0,6.1,3.0,70.0,1.7,5.28,3.8
2016-12-09,1.4,-2.9,4.2,3.0,65.8,2.8,8.5,7.2
2016-12-10,-1.6,-5.9,3.6,,47.6,1.9,9.45,9.2
2016-12-11,-1.1,-6.1,6.4,,42.6,1.2,9.58,9.2
2016-12-12,2.3,-3.0,6.3,,37.9,1.9,5.71,3.9
2016-12-13,3.4,-0.4,8.8,,53.6,2.0,6.64,4.7
2016-12-14,-1.4,-2.3,-0.1,0.1,68.1,2.7,2.98,0.2
2016-12-15,-5.0,-7.6,-1.5,,41.8,3.0,9.64,9.1
2016-12-16,-4.7,-9.8,0.0,,40.3,2.2,9.62,9.2
2016-12-17,2.7,-2.7,8.0,0.0,60.1,1.8,6.21,6.3
2016-12-18,4.9,2.7,8.1,,68.8,1.9,3.06,0.1
2016-12-19,7.2,4.3,12.0,0.1,66.0,2.5,5.32,3.8
2016-12-20,7.6,4.4,13.6,,71.3,1.2,7.86,8.9
2016-12-21,7.9,4.1,12.6,29.0,75.5,3.5,5.01,3.4
2016-12-22,5.5,1.5,11.0,23.5,90.3,3.5,1.37,0.0
2016-12-23,-2.5,-4.4,1.5,0.1,71.1,3.6,2.35,0.8
2016-12-24,-2.4,-4.3,1.1,,66.0,1.8,4.96,3.1
2016-12-25,1.0,-4.5,6.4,,69.5,1.7,7.54,6.1
2016-12-26,2.5,1.3,4.4,0.0,73.8,1.4,1.66,0.0
2016-12-27,-2.3,-6.3,1.3,0.5,54.6,3.5,9.29,8.4
2016-12-28,-3.7,-8.4,2.6,,49.0,1.8,9.22,9.1
2016-12-29,-4.2,-7.2,-1.1,0.3,53.1,2.8,9.67,8.9
2016-12-30,-3.9,-9.1,1.0,,50.9,1.3,6.79,5.6
2016-12-31,0.7,-3.6,5.7,0.0,65.4,1.5,5.28,3.5
2017-01-01,2.7,-1.6,6.9,,75.9,1.5,4.38,1.7
2017-01-02,5.0,1.8,9.2,0.3,77.8,2.1,5.11,2.7
2017-01-03,2.0,-2.3,7.7,,61.8,1.8,8.51,8.9
2017-01-04,3.9,1.0,8.9,,55.0,1.7,8.68,8.6
2017-01-05,3.8,-0.1,7.3,,52.3,3.1,4.27,0.0
2017-01-06,5.4,2.5,11.4,,58.5,2.4,7.04,6.0
2017-01-07,4.6,0.0,10.5,,64.9,1.4,7.45,7.0
2017-01-08,6.5,4.0,10.9,0.0,61.4,2.6,5.64,2.9
2017-01-09,1.5,-3.1,4.3,0.0,60.8,3.3,7.29,6.2
2017-01-10,-3.7,-7.4,1.1,,45.1,3.2,8.99,9.1
2017-01-11,-3.8,-9.4,1.5,,36.4,2.1,9.47,9.2
2017-01-12,-2.2,-6.1,1.0,0.0,43.1,3.1,9.62,8.6
2017-01-13,-6.0,-8.6,-1.4,0.6,47.4,2.9,8.18,5.6
2017-01-14,-8.4,-10.5,-5.4,,33.3,3.8,10.7,9.2
2017-01-15,-6.6,-11.5,-0.9,,35.3,2.3,10.76,9.2
2017-01-16,-3.8,-8.9,4.0,,37.6,1.4,10.41,9.2
2017-01-17,-2.0,-7.1,3.4,,46.6,1.5,7.58,8.6
2017-01-18,-0.5,-3.0,2.8,0.0,68.9,1.3,4.48,1.9
2017-01-19,-1.2,-4.9,4.7,,55.4,1.6,8.08,8.1
2017-01-20,-4.4,-7.8,-1.4,4.0,70.3,3.0,6.88,6.0
2017-01-21,-5.2,-10.0,-0.9,2.1,78.1,1.6,6.37,3.3
2017-01-22,-8.3,-10.9,-3.3,0.0,51.3,3.8,10.73,9.1
2017-01-23,-8.9,-12.6,-4.1,,48.4,2.2,10.81,9.4
2017-01-24,-7.0,-11.6,-1.3,,49.6,2.0,11.07,9.4
2017-01-25,-5.2,-10.2,0.9,,50.6,1.5,10.78,9.5
2017-01-26,-1.3,-7.9,3.4,0.3,64.4,2.2,7.06,5.7
2017-01-27,-2.6,-5.7,3.1,3.0,47.3,3.4,11.32,9.2
2017-01-28,-1.6,-8.2,4.3,,38.0,1.7,10.22,7.8
2017-01-29,0.8,-0.9,2.5,4.5,71.1,1.8,1.94,0.0
2017-01-30,-4.8,-7.9,-0.9,0.1,61.4,3.3,11.49,8.7
2017-01-31,-5.4,-9.9,0.2,,44.8,1.7,10.8,8.2
2017-02-01,-4.0,-7.5,0.7,,44.5,2.5,12.02,9.5
2017-02-02,-2.7,-9.2,3.3,,52.9,2.7,12.2,9.6
2017-02-03,1.5,-2.3,6.7,,65.4,1.5,10.33,9.2
2017-02-04,0.9,-2.9,3.2,,69.4,1.6,3.59,1.0
2017-02-05,1.2,-1.5,2.3,0.5,75.3,2.1,2.44,0.0
2017-02-06,-1.7,-4.4,2.6,,51.0,3.0,12.49,9.8
2017-02-07,-2.0,-5.6,3.0,,45.4,1.5,7.68,4.1
2017-02-08,-2.2,-4.9,0.6,,50.1,2.0,5.84,1.2
2017-02-09,-5.3,-7.1,-2.1,,47.0,3.8,11.31,8.8
2017-02-10,-6.6,-9.3,-2.5,,44.3,4.1,13.12,9.6
2017-02-11,-4.8,-9.2,0.8,,45.4,2.8,13.41,9.7
2017-02-12,-2.2,-7.4,4.2,,51.3,2.1,13.67,9.8
2017-02-13,0.1,-5.4,6.1,,59.6,1.6,9.32,6.4
2017-02-14,0.3,-4.0,6.5,,46.0,2.5,13.79,9.8
2017-02-15,1.8,-3.9,8.0,,52.1,1.4,11.14,8.9
2017-02-16,5.5,-1.9,10.3,0.0,63.9,2.0,5.08,2.1
2017-02-17,0.8,-5.2,9.0,4.0,56.9,3.9,14.39,9.5
2017-02-18,-2.6,-7.0,2.9,,49.4,2.8,14.56,10.0
2017-02-19,2.3,-3.4,5.7,1.0,68.0,1.9,5.12,1.2
2017-02-20,-1.5,-5.2,5.4,0.5,53.8,4.2,14.19,9.9
2017-02-21,-0.6,-7.6,6.9,,37.1,1.6,14.09,9.9
2017-02-22,1.7,-0.9,2.9,5.1,70.8,2.7,2.21,0.0
2017-02-23,-1.5,-4.2,2.1,,56.4,3.8,15.33,10.2
2017-02-24,-0.8,-5.8,4.4,,51.3,2.2,14.28,9.0
2017-02-25,2.6,-2.8,8.4,,63.6,2.3,15.11,10.1
2017-02-26,3.6,-1.5,10.1,,52.8,2.1,14.97,10.3
2017-02-27,3.7,-1.8,10.7,,37.4,1.8,15.89,10.6
2017-02-28,5.6,-1.3,12.3,,41.5,2.0,14.29,9.8
2017-03-01,5.0,2.0,11.4,5.0,65.0,1.8,6.72,1.2
2017-03-02,1.8,-1.1,6.6,0.5,59.5,3.1,15.81,9.7
2017-03-03,3.3,-3.1,10.4,,54.4,2.1,15.05,10.5
2017-03-04,5.7,0.1,12.7,,60.0,1.6,15.33,10.7
2017-03-05,5.2,1.2,10.4,0.5,71.6,2.1,10.86,6.2
2017-03-06,0.1,-2.8,4.0,,41.3,4.0,17.51,10.9
2017-03-07,-1.3,-4.0,2.9,0.0,37.5,3.9,17.54,10.9
2017-03-08,-0.1,-5.3,5.0,0.0,50.6,3.1,13.6,8.1
2017-03-09,3.2,-2.7,10.7,,47.3,3.1,15.76,10.5
2017-03-10,4.8,-1.2,12.2,,37.4,2.2,17.26,10.9
2017-03-11,7.3,-0.2,16.7,,37.4,1.8,16.7,11.0
2017-03-12,8.2,4.4,14.0,0.0,58.4,2.0,8.84,2.3
2017-03-13,6.9,1.5,12.2,,49.8,2.5,16.79,10.3
2017-03-14,5.8,1.0,10.9,,37.5,3.2,17.81,11.2
2017-03-15,6.3,0.4,13.3,,34.9,2.1,17.71,11.2
2017-03-16,6.2,1.0,13.4,,41.8,1.9,16.57,10.8
2017-03-17,7.7,1.2,15.7,,43.1,2.0,16.6,10.9
2017-03-18,9.5,5.9,16.1,,34.1,2.3,15.94,9.2
2017-03-19,10.9,3.2,18.9,,36.0,1.6,17.09,10.9
2017-03-20,10.2,6.0,15.5,,40.4,1.8,6.43,0.0
2017-03-21,7.4,4.3,12.6,,48.1,3.1,14.74,9.2
2017-03-22,7.6,1.9,14.1,,32.8,2.5,18.17,10.3
2017-03-23,9.1,5.1,15.0,,34.0,2.2,15.76,8.6
2017-03-24,8.7,3.9,15.2,,41.4,2.1,14.18,7.9
2017-03-25,8.1,5.0,12.6,,41.1,2.1,12.08,5.9
2017-03-26,7.3,4.8,11.6,,53.1,2.2,12.83,5.4
2017-03-27,6.1,4.4,10.9,0.4,67.4,2.5,8.45,3.5
2017-03-28,7.1,2.5,12.7,,59.8,1.9,13.18,6.9
2017-03-29,8.8,4.7,14.4,,54.9,2.3,17.57,10.8
2017-03-30,10.6,4.1,17.1,,50.0,1.9,17.17,9.1
2017-03-31,8.6,4.9,12.4,1.5,70.6,2.4,4.85,0.2
2017-04-01,9.0,4.8,15.1,1.0,60.5,2.1,15.86,10.3
2017-04-02,9.0,3.1,15.8,,53.1,2.1,19.44,11.6
2017-04-03,11.4,4.3,19.2,,45.6,2.1,20.1,11.7
2017-04-04,14.1,6.7,21.8,,35.3,2.0,18.32,10.9
2017-04-05,12.0,10.8,14.2,37.5,66.0,2.4,3.29,0.0
2017-04-06,10.4,9.4,12.4,3.0,90.0,2.4,4.66,0.3
2017-04-07,14.5,9.0,23.5,,68.1,2.1,18.39,9.0
2017-04-08,13.0,8.6,19.9,0.5,74.5,2.5,16.31,6.9
2017-04-09,14.8,10.6,20.5,0.5,59.6,2.8,16.96,6.7
2017-04-10,16.5,10.1,23.3,,25.8,2.8,22.11,11.7
2017-04-11,15.3,11.5,20.2,,36.8,3.2,18.42,9.0
2017-04-12,11.5,8.8,16.4,,21.8,3.7,21.62,11.2
2017-04-13,12.7,6.3,19.6,0.0,54.0,2.5,16.62,9.4
2017-04-14,13.0,10.1,17.7,6.0,57.9,3.5,8.26,4.6
2017-04-15,16.8,10.9,24.3,,59.4,2.2,20.01,9.8
2017-04-16,18.7,12.9,24.4,,52.9,1.4,,6.5
2017-04-17,14.7,11.2,18.0,5.5,66.5,2.2,4.44,0.7
2017-04-18,11.7,9.4,17.4,7.5,76.5,2.5,6.2,2.7
2017-04-19,12.6,7.0,18.4,,43.1,2.9,23.08,12.3
2017-04-20,12.9,9.9,18.2,0.1,45.4,2.3,10.27,2.6
2017-04-21,13.1,7.6,19.3,,56.5,2.0,18.12,8.5
2017-04-22,14.8,8.5,22.5,,48.4,2.1,21.83,12.4
2017-04-23,14.9,8.9,21.7,,40.0,2.4,23.55,12.6
2017-04-24,15.1,8.3,21.3,,39.4,2.7,21.56,12.1
2017-04-25,16.0,12.9,20.4,,56.8,2.7,,4.7
2017-04-26,15.1,10.5,20.2,,36.0,3.3,25.55,12.6
2017-04-27,13.6,7.9,19.8,,41.8,3.3,24.94,12.8
2017-04-28,14.4,8.9,21.5,,57.3,3.0,22.59,12.2
2017-04-29,17.1,9.6,23.7,,44.3,2.7,24.45,12.5
2017-04-30,19.3,13.7,27.8,,57.9,2.6,21.96,11.4
2017-05-01,20.1,12.8,28.3,,50.8,1.9,24.3,11.9
2017-05-02,20.7,15.2,28.0,,42.0,2.1,20.21,8.7
2017-05-03,21.5,14.5,30.2,,34.1,2.0,24.05,12.6
2017-05-04,21.0,14.8,27.5,,43.6,2.0,17.89,8.0
2017-05-05,20.9,15.5,27.0,,53.4,3.2,23.38,11.6
2017-05-06,14.9,10.0,19.3,,32.0,3.8,25.23,12.4
2017-05-07,16.6,10.9,22.8,,42.6,3.2,25.9,12.6
2017-05-08,17.9,11.1,23.5,,43.6,2.1,16.92,6.1
2017-05-09,17.1,15.3,22.6,2.5,62.6,1.6,8.34,1.3
2017-05-10,16.4,14.2,20.8,2.5,73.0,2.5,15.29,7.0
2017-05-11,19.3,13.1,24.8,0.0,65.3,1.8,16.69,5.3
2017-05-12,19.1,16.8,21.1,,71.6,2.1,5.57,0.0
2017-05-13,16.4,12.4,22.6,6.0,77.8,3.1,8.35,2.2
2017-05-14,15.7,11.0,20.7,,58.3,3.7,27.71,13.1
2017-05-15,16.0,12.3,20.1,0.0,61.4,2.8,17.5,8.1
2017-05-16,17.1,13.3,22.3,,60.5,2.0,16.79,9.6
2017-05-17,18.6,12.3,25.9,,51.5,2.1,26.53,13.2
2017-05-18,20.4,13.9,26.9,,41.9,2.3,24.44,12.9
2017-05-19,21.1,15.1,27.9,,42.6,2.6,26.72,13.3
2017-05-20,20.9,15.4,27.3,,44.0,2.4,24.18,13.0
2017-05-21,21.5,16.0,27.6,,48.1,2.3,26.62,11.9
2017-05-22,21.8,15.9,28.0,,53.6,2.0,22.27,11.8
2017-05-23,20.0,17.2,24.4,5.0,68.0,1.9,11.66,2.4
2017-05-24,21.8,16.9,27.8,0.1,60.4,2.0,24.99,12.7
2017-05-25,19.2,14.4,24.4,,45.6,3.4,24.3,12.8
2017-05-26,17.7,12.4,23.2,,41.5,2.9,25.32,11.3
2017-05-27,19.5,13.7,26.4,,46.1,2.2,26.95,13.5
2017-05-28,21.2,14.4,27.9,,50.6,2.7,23.57,11.2
2017-05-29,22.9,18.1,29.3,,61.8,2.3,22.29,9.7
2017-05-30,23.6,18.6,30.3,,43.5,2.4,21.3,11.1
2017-05-31,23.3,17.7,29.6,,49.1,1.9,20.09,10.2
2017-06-01,23.3,20.0,27.0,,51.8,3.1,21.83,10.6
2017-06-02,20.5,15.5,25.6,0.0,37.4,2.8,25.66,12.2
2017-06-03,20.5,16.1,26.5,,44.0,3.0,27.88,13.5
2017-06-04,21.7,15.1,28.1,,36.9,2.6,27.49,13.6
2017-06-05,24.2,16.4,30.3,0.0,33.3,1.9,26.62,12.9
2017-06-06,19.4,14.5,23.9,15.5,60.0,2.5,7.4,0.0
2017-06-07,17.6,15.1,19.2,12.5,91.4,2.4,3.47,0.2
2017-06-08,20.1,15.1,25.9,,67.3,2.8,25.61,11.8
2017-06-09,21.2,17.9,25.7,0.1,69.8,3.3,16.67,7.4
2017-06-10,21.5,16.7,27.5,4.5,46.8,2.3,24.26,9.8
2017-06-11,22.8,14.8,29.6,,33.8,2.2,28.53,13.7
2017-06-12,22.1,17.0,28.0,,45.5,2.8,24.22,12.2
2017-06-13,21.5,18.3,25.9,0.0,63.0,2.4,21.29,10.3
2017-06-14,21.8,17.8,26.8,,63.0,2.8,25.27,11.9
2017-06-15,23.1,18.0,29.6,,62.4,2.5,24.81,11.4
2017-06-16,25.5,20.0,32.7,,55.8,2.2,24.11,11.9
2017-06-17,24.2,20.6,29.9,,52.3,2.4,24.5,12.7
2017-06-18,24.3,18.6,31.8,,52.0,2.3,26.0,13.2
2017-06-19,24.8,19.5,30.2,,50.9,1.8,21.0,11.0
2017-06-20,26.0,20.0,32.7,0.0,43.4,2.1,18.81,7.9
2017-06-21,25.4,21.7,31.6,0.0,52.6,2.9,23.53,11.1
2017-06-22,25.3,21.2,30.4,,57.3,2.5,23.53,10.8
2017-06-23,26.7,21.3,34.1,,53.0,2.0,22.75,12.9
2017-06-24,24.5,21.5,27.8,3.5,60.4,1.2,7.22,0.8
2017-06-25,23.8,21.0,28.4,1.5,75.4,1.5,12.96,4.6
2017-06-26,23.1,20.1,29.9,29.0,76.9,2.2,14.3,4.9
2017-06-27,25.2,20.8,30.5,0.0,67.5,2.2,18.34,7.8
2017-06-28,26.0,22.5,30.5,,63.5,2.1,16.7,6.9
2017-06-29,26.2,21.9,31.5,,64.8,2.2,21.06,9.5
2017-06-30,25.9,22.2,30.9,,65.9,2.2,19.45,7.7
2017-07-01,25.3,22.4,30.7,0.5,73.6,2.0,13.89,3.4
2017-07-02,24.3,21.9,26.8,92.0,90.5,2.5,5.5,0.0
2017-07-03,24.7,21.9,27.4,67.5,87.6,3.5,9.19,2.0
2017-07-04,26.7,23.8,31.6,0.5,74.5,2.0,19.73,9.4
2017-07-05,27.4,23.3,32.6,,66.9,1.5,18.39,7.8
2017-07-06,27.6,23.9,34.6,34.0,72.3,1.7,19.12,8.3
2017-07-07,26.4,24.4,28.4,16.5,80.8,2.0,6.32,1.0
2017-07-08,26.0,24.6,27.6,4.5,83.3,2.6,4.66,0.1
2017-07-09,26.3,23.8,30.3,32.5,88.0,1.0,9.27,1.6
2017-07-10,24.0,22.6,25.4,144.5,96.5,2.3,2.01,0.0
2017-07-11,26.0,22.2,30.9,1.0,81.4,2.1,13.94,5.6
2017-07-12,27.1,24.9,31.1,0.0,75.9,2.3,17.01,7.7
2017-07-13,27.6,23.1,32.1,,71.0,1.5,19.23,9.2
2017-07-14,28.7,26.1,33.0,0.0,68.4,2.1,16.04,6.6
2017-07-15,25.0,23.4,27.3,42.5,89.0,2.2,5.65,0.5
2017-07-16,26.2,23.4,28.8,22.5,83.4,1.4,10.5,0.9
2017-07-17,26.8,24.0,29.0,7.5,77.3,2.0,11.18,0.3
2017-07-18,26.5,23.9,30.7,2.5,80.6,1.6,11.5,4.3
2017-07-19,28.3,24.5,34.1,,71.4,1.8,20.43,7.0
2017-07-20,29.9,26.0,34.9,,66.1,2.2,20.59,10.3
2017-07-21,29.8,27.3,32.4,,73.1,2.5,10.81,2.1
2017-07-22,29.3,27.5,32.5,0.5,75.8,2.3,10.01,2.3
2017-07-23,27.0,26.1,28.1,133.5,89.5,2.1,2.72,0.0
2017-07-24,26.2,25.6,27.3,3.0,82.3,1.2,5.17,0.0
2017-07-25,29.4,24.6,35.4,,64.1,1.9,21.74,10.7
2017-07-26,28.7,24.2,32.8,,55.6,2.7,22.61,11.4
2017-07-27,27.1,24.9,29.7,3.5,62.5,1.9,10.0,1.2
2017-07-28,25.5,24.8,26.9,8.5,92.1,1.5,3.38,0.0
2017-07-29,27.2,25.0,30.1,0.0,72.3,2.3,11.78,2.5
2017-07-30,27.9,24.7,32.6,,64.4,1.9,18.56,6.9
2017-07-31,25.7,24.8,27.1,3.5,82.3,1.4,4.34,0.0
2017-08-01,28.6,24.1,33.0,2.0,73.0,1.7,18.08,8.8
2017-08-02,30.0,26.6,33.0,,71.9,1.3,11.98,3.9
2017-08-03,30.2,27.2,33.9,,60.6,2.2,21.79,10.4
2017-08-04,30.3,25.9,35.3,,60.1,2.1,22.18,11.8
2017-08-05,31.4,27.6,34.8,0.0,63.0,1.9,16.84,9.4
2017-08-06,29.8,28.2,34.0,5.0,71.9,1.9,11.98,3.7
2017-08-07,29.2,26.4,34.4,,68.1,2.4,22.74,10.7
2017-08-08,28.2,25.5,31.0,,67.1,1.9,13.47,5.6
2017-08-09,27.6,24.6,32.0,2.5,66.4,2.3,14.17,4.0
2017-08-10,24.8,23.9,26.3,5.5,89.9,2.0,6.21,0.0
2017-08-11,27.0,23.9,32.4,0.5,72.5,2.3,15.55,7.3
2017-08-12,27.8,23.2,32.6,,60.3,2.1,18.42,9.6
2017-08-13,26.3,24.2,28.4,0.0,62.1,2.8,11.22,1.4
2017-08-14,24.6,23.1,27.1,1.5,67.5,3.6,7.26,0.0
2017-08-15,21.9,20.8,24.0,93.5,93.8,3.6,3.0,0.0
2017-08-16,23.3,20.5,26.8,2.0,80.5,3.7,10.41,1.6
2017-08-17,24.8,21.2,27.7,0.5,77.1,2.1,9.67,1.8
2017-08-18,26.3,23.9,30.6,0.0,75.6,1.3,12.1,5.0
2017-08-19,26.1,23.1,28.7,0.0,75.8,2.0,9.79,1.2
2017-08-20,23.2,22.0,25.8,124.5,95.6,2.9,3.48,0.0
2017-08-21,25.8,23.7,29.2,5.0,81.5,2.4,10.72,5.2
2017-08-22,27.3,23.4,31.5,,70.6,1.9,16.45,9.5
2017-08-23,27.2,24.6,30.2,31.5,84.1,2.6,8.22,2.4
2017-08-24,26.5,23.9,28.1,14.0,85.3,4.0,3.62,0.8
2017-08-25,25.3,22.2,30.6,,61.9,1.7,20.24,8.5
2017-08-26,24.2,19.0,29.2,,54.5,2.0,24.43,12.5
2017-08-27,22.7,19.0,26.7,0.0,62.0,1.4,10.32,3.3
2017-08-28,21.5,18.3,26.5,9.0,73.1,1.5,6.82,1.3
2017-08-29,19.5,17.0,24.0,,51.4,3.2,21.08,11.3
2017-08-30,19.8,16.1,23.9,,55.8,1.5,9.64,3.4
2017-08-31,22.2,16.6,27.6,,62.4,1.6,19.21,11.8
2017-09-01,23.3,17.1,29.7,,56.0,2.2,22.7,12.4
2017-09-02,23.8,18.6,29.6,,59.0,1.8,19.67,10.7
2017-09-03,23.7,19.0,29.2,,64.0,1.6,15.85,8.5
2017-09-04,24.6,19.7,30.1,,53.8,1.6,17.94,8.8
2017-09-05,21.9,20.4,23.7,0.0,62.4,1.7,5.38,0.0
2017-09-06,20.6,18.5,24.0,2.0,75.5,1.2,6.06,0.0
2017-09-07,22.4,17.8,27.5,,73.3,1.4,14.01,7.6
2017-09-08,24.3,20.4,29.9,,67.5,1.7,19.77,9.7
2017-09-09,23.8,19.2,28.2,,70.1,1.4,16.69,11.1
2017-09-10,23.0,19.9,26.1,0.5,74.3,1.4,7.34,0.0
2017-09-11,21.2,18.6,24.6,24.0,79.8,1.7,8.17,1.9
2017-09-12,22.1,17.7,27.9,,58.6,1.9,19.09,11.6
2017-09-13,21.4,15.9,27.5,,49.3,1.9,21.6,11.9
2017-09-14,22.4,14.8,29.5,,48.8,1.7,20.59,11.5
2017-09-15,22.6,17.8,27.9,,48.4,3.6,19.03,11.3
2017-09-16,22.0,16.7,27.6,,50.9,3.6,20.23,11.0
2017-09-17,23.1,19.0,29.2,,51.3,2.7,19.04,10.0
2017-09-18,21.9,16.4,27.6,,62.8,2.1,18.98,11.4
2017-09-19,22.6,20.1,25.8,8.0,79.1,3.0,7.26,2.1
2017-09-20,19.5,14.1,24.9,,48.9,2.4,20.74,11.6
2017-09-21,20.3,14.2,27.0,,57.3,1.6,19.35,11.5
2017-09-22,20.6,15.4,26.8,,60.8,2.1,16.7,11.0
2017-09-23,21.8,17.6,27.3,0.0,69.8,1.6,13.3,7.3
2017-09-24,22.4,18.8,27.9,0.0,71.5,2.0,11.77,5.4
2017-09-25,23.4,17.4,30.1,,58.0,1.4,16.62,10.4
2017-09-26,25.1,19.4,31.4,0.0,57.0,1.9,15.66,8.7
2017-09-27,22.7,19.9,27.3,0.5,66.4,1.7,0.02,0.0
2017-09-28,19.2,14.2,25.3,,49.1,2.8,11.81,
2017-09-29,17.4,11.2,23.5,,39.3,2.2,13.75,10.5
2017-09-30,20.0,14.7,25.9,,64.9,1.5,6.11,5.8
2017-10-01,18.2,15.5,21.2,4.0,74.8,2.3,3.06,0.6
2017-10-02,22.0,15.6,29.4,1.5,62.3,2.3,11.2,10.2
2017-10-03,17.6,13.4,23.6,,49.8,2.3,7.19,6.7
2017-10-04,16.7,10.7,24.3,,48.5,1.8,9.93,8.5
2017-10-05,18.7,13.9,23.4,,56.4,2.1,7.21,6.4
2017-10-06,18.9,16.2,23.3,0.5,66.4,2.3,5.32,4.6
2017-10-07,21.9,16.9,28.8,0.0,67.6,1.2,9.17,6.2
2017-10-08,23.0,19.3,28.7,,66.9,1.4,9.32,10.0
2017-10-09,22.5,19.8,27.6,0.0,66.0,1.5,7.24,6.5
2017-10-10,21.4,18.6,24.8,0.4,76.9,1.3,3.75,1.0
2017-10-11,15.5,12.2,21.7,20.0,77.1,2.9,3.87,1.9
2017-10-12,11.4,8.8,,,71.0,2.0,2.23,
2017-10-13,12.8,6.1,18.9,,51.0,3.2,9.41,9.6
2017-10-14,14.4,9.0,20.5,,42.8,,10.58,10.6
2017-10-15,15.8,9.0,23.0,,42.5,1.7,9.97,9.3
2017-10-16,16.6,13.6,22.0,,47.6,1.7,7.3,5.3
2017-10-17,16.2,9.2,23.9,,47.1,1.3,10.3,10.3
2017-10-18,16.5,14.2,19.1,0.1,58.8,2.4,3.13,0.3
2017-10-19,17.0,11.9,23.2,,58.3,1.8,9.08,9.2
2017-10-20,17.0,11.1,24.2,,58.6,1.5,9.75,10.1
2017-10-21,17.6,11.0,25.2,,52.8,1.3,9.75,10.1
2017-10-22,16.3,11.0,23.5,,50.4,3.1,8.97,9.6
2017-10-23,13.7,8.6,20.6,,47.0,1.4,9.37,10.1
2017-10-24,14.4,9.9,20.9,,54.3,1.9,7.95,8.2
2017-10-25,14.4,9.5,20.6,,59.0,1.5,9.17,9.5
2017-10-26,14.5,10.7,18.1,,56.5,1.2,4.42,1.8
2017-10-27,16.9,11.9,24.2,,54.4,1.2,8.47,9.7
2017-10-28,17.2,10.6,24.8,,51.9,2.0,8.75,9.8
