date,total_mwh,peak_mwh,min_mwh,mean_mwh,peak_hour,load_factor,dow,month,year,temp_avg,temp_min,temp_max,rain_mm,humid,wind,solar_mj,sunshine_hr,CDD,HDD
2022-04-11,1431319.0,68823.0,49245.0,59638.29166666666,20,0.8665459463648295,0,4,2022,19.6,13.4,26.6,0.0,60.4,2.4,24.04,10.2,1.6000000000000014,0.0
2022-04-12,1488841.0,69958.0,54435.0,62035.04166666666,19,0.8867469291098469,1,4,2022,19.3,15.9,26.4,0.5,77.9,2.8,18.23,6.0,1.3000000000000007,0.0
2022-04-13,1562569.0,71881.0,54636.0,65107.04166666666,17,0.9057614900553228,2,4,2022,13.1,12.0,15.9,1.3,69.3,4.4,4.06,0.0,0.0,4.9
2022-04-14,1551958.0,71338.0,55617.0,64664.91666666666,10,0.9064582223592847,3,4,2022,13.2,11.4,15.3,0.0,53.4,4.0,9.52,0.0,0.0,4.800000000000001
2022-04-15,1464612.0,67136.0,55361.0,61025.5,20,0.908983257864633,4,4,2022,13.3,7.5,19.3,0.0,46.8,3.0,26.31,12.2,0.0,4.699999999999999
2022-04-16,1305164.0,59946.0,47013.0,54381.833333333336,20,0.9071803512049734,5,4,2022,13.2,7.1,20.2,0.0,48.5,2.5,26.64,12.3,0.0,4.800000000000001
2022-04-17,1215605.0,58751.0,42448.0,50650.208333333336,21,0.862116531349821,6,4,2022,14.0,7.2,21.9,0.0,53.8,2.3,26.0,11.7,0.0,4.0
2022-04-18,1435592.0,67906.0,49620.0,59816.333333333336,20,0.8808696335129935,0,4,2022,15.2,11.4,21.6,0.0,46.1,2.4,20.59,7.8,0.0,2.8000000000000007
2022-04-19,1465717.0,68498.0,55172.0,61071.54166666666,20,0.8915813843713198,1,4,2022,15.2,8.9,22.1,0.0,51.9,2.4,25.17,12.1,0.0,2.8000000000000007
2022-04-20,1456489.0,67702.0,55287.0,60687.04166666666,20,0.8963847695292113,2,4,2022,15.7,9.7,22.1,0.0,48.8,2.3,26.26,12.3,0.0,2.3000000000000007
2022-04-21,1504082.0,68549.0,54976.0,62670.083333333336,20,0.9142377472075937,3,4,2022,16.3,9.6,22.7,0.0,48.4,2.8,19.54,6.3,0.0,1.6999999999999993
2022-04-22,1475189.0,67015.0,54793.0,61466.208333333336,20,0.9172007510756298,4,4,2022,15.0,13.2,16.8,0.0,76.8,3.5,3.06,0.0,0.0,3.0
2022-04-23,1311195.0,58909.0,49363.0,54633.125,20,0.9274155901475156,5,4,2022,17.7,10.4,25.3,0.0,57.3,1.7,23.47,9.1,0.0,0.3000000000000007
2022-04-24,1210635.0,58501.0,43377.0,50443.125,20,0.8622609015230509,6,4,2022,18.5,15.0,24.5,0.3,72.5,2.3,20.45,7.0,0.5,0.0
2022-04-25,1455585.0,69646.0,48851.0,60649.375,17,0.8708235218102978,0,4,2022,20.0,17.0,23.6,1.3,80.5,1.4,8.1,0.3,2.0,0.0
2022-04-26,1534402.0,69997.0,54778.0,63933.41666666666,17,0.9133736683953122,1,4,2022,21.9,17.0,28.7,1.0,57.9,3.1,24.94,9.5,3.8999999999999986,0.0
2022-04-27,1455186.0,67404.0,54536.0,60632.75,20,0.8995423120289597,2,4,2022,17.7,12.6,23.9,0.0,31.5,2.7,26.83,11.8,0.0,0.3000000000000007
2022-04-28,1470051.0,68086.0,54761.0,61252.125,20,0.8996287783097847,3,4,2022,18.2,11.6,25.9,0.0,44.0,2.6,22.34,8.3,0.1999999999999993,0.0
2022-04-29,1488007.0,67684.0,54365.0,62000.29166666666,9,0.9160258209719676,4,4,2022,13.4,10.7,16.5,15.5,70.6,3.4,13.08,1.5,0.0,4.6
2022-04-30,1320901.0,58925.0,51968.0,55037.54166666666,21,0.9340270117380852,5,4,2022,13.0,10.5,17.8,0.0,68.0,2.9,12.52,0.8,0.0,5.0
2022-05-01,1183612.0,57628.0,41410.0,49317.16666666666,21,0.8557848036833946,6,5,2022,13.4,7.9,19.2,0.0,54.8,3.1,27.41,10.0,0.0,4.6
2022-05-02,1401201.0,67357.0,48617.0,58383.375,20,0.8667751681339727,0,5,2022,14.2,9.1,19.4,0.0,56.5,2.4,26.03,10.4,0.0,3.8000000000000007
2022-05-03,1449540.0,68221.0,54825.0,60397.5,20,0.8853212353967254,1,5,2022,14.8,9.1,20.8,0.0,45.9,2.5,28.07,12.5,0.0,3.1999999999999993
2022-05-04,1451846.0,66896.0,55449.0,60493.583333333336,20,0.9042929821414336,2,5,2022,17.8,10.0,25.2,0.0,43.3,2.7,27.22,12.6,0.0,0.1999999999999993
2022-05-05,1334785.0,62398.0,49051.0,55616.04166666666,21,0.891311286686539,3,5,2022,18.9,12.5,25.8,0.0,48.1,2.2,29.35,12.7,0.8999999999999986,0.0
2022-05-06,1396343.0,65275.0,52065.0,58180.958333333336,20,0.8913206944976383,4,5,2022,19.6,13.7,25.6,0.0,67.1,2.5,25.6,10.3,1.6000000000000014,0.0
2022-05-07,1290440.0,58240.0,49000.0,53768.333333333336,21,0.9232200091575092,5,5,2022,18.4,15.3,23.1,0.5,52.4,3.0,22.57,6.8,0.3999999999999986,0.0
2022-05-08,1215182.0,57573.0,45198.0,50632.583333333336,21,0.8794501473491626,6,5,2022,15.3,11.7,18.2,2.0,51.8,2.8,6.2,0.0,0.0,2.6999999999999993
2022-05-09,1423191.0,68295.0,48647.0,59299.625,20,0.8682864777802182,0,5,2022,17.9,11.0,25.3,0.0,56.4,2.2,29.25,12.8,0.0,0.10000000000000142
2022-05-10,1472527.0,68449.0,54864.0,61355.29166666666,20,0.8963650552479461,1,5,2022,19.9,13.6,26.3,0.0,39.0,2.2,27.82,9.5,1.8999999999999986,0.0
2022-05-11,1493582.0,69284.0,54500.0,62232.583333333336,18,0.8982244577872718,2,5,2022,19.7,16.6,25.2,0.0,50.4,2.4,25.73,9.8,1.6999999999999993,0.0
2022-05-12,1508715.0,69519.0,54928.0,62863.125,20,0.904258188408924,3,5,2022,20.9,14.1,28.1,0.0,51.5,1.9,27.45,11.4,2.8999999999999986,0.0
2022-05-13,1529104.0,70217.0,54842.0,63712.66666666666,15,0.9073681112361204,4,5,2022,19.4,15.0,25.2,0.0,45.8,2.2,19.95,4.8,1.3999999999999986,0.0
2022-05-14,1298614.0,59523.0,47796.0,54108.91666666666,21,0.9090421629734164,5,5,2022,15.7,11.9,20.0,0.0,45.5,3.3,22.58,10.8,0.0,2.3000000000000007
2022-05-15,1198869.0,58322.0,42720.0,49952.875,21,0.856501405987449,6,5,2022,16.2,10.5,22.4,0.0,39.8,3.2,30.01,12.9,0.0,1.8000000000000007
2022-05-16,1412687.0,68158.0,48850.0,58861.958333333336,20,0.8636104101254928,0,5,2022,17.3,10.9,23.7,0.0,56.3,2.8,28.89,13.1,0.0,0.6999999999999993
2022-05-17,1487150.0,69600.0,54971.0,61964.583333333336,20,0.8902957375478927,1,5,2022,20.0,13.0,27.4,0.0,60.1,2.4,27.56,12.8,2.0,0.0
2022-05-18,1503044.0,69002.0,55628.0,62626.833333333336,19,0.9076089581944484,2,5,2022,20.0,15.7,25.4,1.5,59.4,2.9,15.71,6.4,2.0,0.0
2022-05-19,1511494.0,68981.0,55417.0,62978.91666666666,20,0.9129893255630778,3,5,2022,19.9,16.1,24.2,0.0,53.6,3.0,20.97,7.8,1.8999999999999986,0.0
2022-05-20,1493933.0,68021.0,54739.0,62247.208333333336,20,0.9151175127289122,4,5,2022,20.6,15.6,25.8,0.0,52.8,2.3,25.74,10.8,2.6000000000000014,0.0
2022-05-21,1333209.0,60962.0,50967.0,55550.375,21,0.9112295364325318,5,5,2022,20.1,16.1,26.0,0.0,70.8,2.5,24.88,9.3,2.1000000000000014,0.0
2022-05-22,1241525.0,60232.0,46223.0,51730.208333333336,21,0.8588492551024927,6,5,2022,20.3,15.7,25.8,0.0,70.9,2.5,24.3,9.0,2.3000000000000007,0.0
2022-05-23,1487240.0,72122.0,49437.0,61968.333333333336,17,0.8592154035292052,0,5,2022,23.0,17.8,30.7,0.0,63.5,2.3,26.01,10.4,5.0,0.0
2022-05-24,1533023.0,72576.0,55263.0,63875.958333333336,18,0.8801250872648443,1,5,2022,22.9,16.7,30.2,0.0,56.8,2.1,28.86,12.3,4.899999999999999,0.0
2022-05-25,1542246.0,72543.0,55454.0,64260.25,17,0.8858228912507065,2,5,2022,21.0,16.7,26.7,3.5,66.6,2.6,22.59,8.1,3.0,0.0
2022-05-26,1496020.0,69479.0,55162.0,62334.16666666666,19,0.8971655704121628,3,5,2022,18.7,14.1,23.5,0.0,59.9,3.7,28.88,11.6,0.6999999999999993,0.0
2022-05-27,1494263.0,68965.0,54702.0,62260.958333333336,19,0.902790666763334,4,5,2022,20.0,16.0,25.6,0.0,62.5,3.3,28.71,11.8,2.0,0.0
2022-05-28,1354067.0,61737.0,53498.0,56419.458333333336,21,0.9138678318242436,5,5,2022,22.3,15.0,29.3,0.0,54.1,2.8,27.49,12.4,4.300000000000001,0.0
2022-05-29,1263206.0,60954.0,47081.0,52633.583333333336,21,0.8634967899290176,6,5,2022,23.1,19.3,29.7,0.0,66.4,2.3,21.5,7.0,5.100000000000001,0.0
2022-05-30,1525672.0,73136.0,49685.0,63569.66666666666,17,0.869198023773062,0,5,2022,20.8,17.2,24.7,0.0,71.0,2.5,9.8,0.2,2.8000000000000007,0.0
2022-05-31,1497011.0,69890.0,54659.0,62375.458333333336,18,0.8924804454619164,1,5,2022,20.7,14.2,27.2,0.0,42.4,2.5,27.48,12.0,2.6999999999999993,0.0
2022-06-01,1387915.0,64810.0,54047.0,57829.79166666666,20,0.8922973563750449,2,6,2022,22.1,16.2,28.6,0.0,41.6,2.6,30.79,13.5,4.100000000000001,0.0
2022-06-02,1499625.0,71717.0,52582.0,62484.375,18,0.8712630896440174,3,6,2022,21.5,17.1,26.9,0.0,67.4,2.7,27.13,10.4,3.5,0.0
2022-06-03,1529672.0,72128.0,55096.0,63736.333333333336,17,0.8836559080153801,4,6,2022,24.5,18.7,32.6,0.0,62.8,2.0,27.2,10.6,6.5,0.0
2022-06-04,1368610.0,62412.0,53636.0,57025.41666666666,21,0.9136931466171035,5,6,2022,25.6,20.3,29.7,0.0,57.0,1.7,18.22,6.2,7.600000000000001,0.0
2022-06-05,1306392.0,58600.0,49828.0,54433.0,20,0.9288907849829352,6,6,2022,22.7,20.2,27.0,0.0,59.8,2.3,8.16,0.1,4.699999999999999,0.0
2022-06-06,1321440.0,61814.0,48414.0,55060.0,21,0.8907367263079561,0,6,2022,19.7,16.7,24.5,4.3,69.0,3.2,21.01,5.5,1.6999999999999993,0.0
2022-06-07,1480873.0,70528.0,49867.0,61703.04166666666,17,0.8748729818889897,1,6,2022,20.6,15.1,25.1,0.0,54.5,2.7,17.34,6.2,2.6000000000000014,0.0
2022-06-08,1499329.0,68480.0,54203.0,62472.04166666666,20,0.9122669635903426,2,6,2022,21.2,16.2,25.8,0.0,61.6,2.3,16.97,5.1,3.1999999999999993,0.0
2022-06-09,1515765.0,69993.0,54699.0,63156.875,18,0.9023313045590272,3,6,2022,20.9,18.5,24.5,2.6,76.1,1.6,10.66,2.6,2.8999999999999986,0.0
2022-06-10,1523351.0,71317.0,54885.0,63472.958333333336,17,0.8900116148089984,4,6,2022,20.9,17.2,26.6,1.2,75.8,1.9,15.38,4.8,2.8999999999999986,0.0
2022-06-11,1359949.0,62034.0,53321.0,56664.54166666666,21,0.9134432999108016,5,6,2022,24.6,17.7,32.7,0.0,59.6,2.2,26.54,10.7,6.600000000000001,0.0
2022-06-12,1278696.0,61303.0,47537.0,53279.0,21,0.8691091789961339,6,6,2022,24.6,18.9,31.5,0.0,58.9,2.5,24.52,9.3,6.600000000000001,0.0
2022-06-13,1503608.0,71248.0,49735.0,62650.333333333336,18,0.8793276068568007,0,6,2022,23.6,19.6,29.2,18.0,68.5,2.6,20.66,7.7,5.600000000000001,0.0
2022-06-14,1547830.0,71478.0,54387.0,64492.91666666666,15,0.9022764580243804,1,6,2022,21.5,17.7,27.1,0.0,56.4,4.2,18.58,5.7,3.5,0.0
2022-06-15,1525130.0,69305.0,54477.0,63547.083333333336,17,0.9169191737007912,2,6,2022,17.5,14.9,20.1,18.5,92.4,2.3,5.62,0.0,0.0,0.5
2022-06-16,1528565.0,70925.0,54932.0,63690.208333333336,19,0.8979937727646575,3,6,2022,20.3,17.6,24.8,0.7,78.4,2.3,13.0,3.8,2.3000000000000007,0.0
2022-06-17,1563833.0,73461.0,55437.0,65159.708333333336,17,0.8869972956171756,4,6,2022,22.5,16.5,28.1,0.0,76.4,1.9,17.86,3.2,4.5,0.0
2022-06-18,1419798.0,64277.0,54967.0,59158.25,20,0.9203642049255566,5,6,2022,23.3,22.0,25.1,0.0,79.6,1.7,6.07,0.0,5.300000000000001,0.0
2022-06-19,1342060.0,64298.0,51048.0,55919.16666666666,21,0.8696874967598784,6,6,2022,23.4,22.3,25.1,0.0,81.6,1.4,5.06,0.0,5.399999999999999,0.0
2022-06-20,1591841.0,77816.0,51460.0,66326.70833333333,18,0.8523530936225626,0,6,2022,25.2,22.0,29.0,0.0,76.6,1.3,12.59,1.8,7.199999999999999,0.0
2022-06-21,1674444.0,81164.0,57171.0,69768.5,17,0.8595990833374403,1,6,2022,26.5,21.2,32.6,0.0,72.6,2.0,28.94,12.6,8.5,0.0
2022-06-22,1685474.0,80943.0,58057.0,70228.08333333333,17,0.8676239246547982,2,6,2022,25.9,21.9,31.0,0.0,71.1,2.1,22.39,7.4,7.899999999999999,0.0
2022-06-23,1739185.0,83449.0,58315.0,72466.04166666667,15,0.8683871785961087,3,6,2022,24.3,23.3,26.4,103.0,89.1,2.8,3.41,0.0,6.300000000000001,0.0
2022-06-24,1669072.0,76122.0,58439.0,69544.66666666667,17,0.9135948433654748,4,6,2022,22.6,20.6,24.9,19.1,90.9,3.5,8.5,1.7,4.600000000000001,0.0
2022-06-25,1508294.0,69554.0,56107.0,62845.583333333336,20,0.9035509580086456,5,6,2022,26.0,21.5,30.5,0.0,80.4,2.8,17.55,3.0,8.0,0.0
2022-06-26,1447790.0,68906.0,52967.0,60324.583333333336,21,0.87546198202382,6,6,2022,26.5,24.8,28.1,0.0,82.1,2.6,3.0,0.0,8.5,0.0
2022-06-27,1735136.0,84742.0,53646.0,72297.33333333333,17,0.853146413034072,0,6,2022,26.8,25.4,28.1,6.1,84.4,2.8,4.75,0.0,8.8,0.0
2022-06-28,1782245.0,84057.0,59811.0,74260.20833333333,17,0.8834506148605509,1,6,2022,26.9,25.7,27.9,6.3,81.9,5.8,3.33,0.0,8.899999999999999,0.0
2022-06-29,1789650.0,84492.0,60201.0,74568.75,17,0.8825539696065899,2,6,2022,25.1,24.4,26.1,37.8,95.5,4.1,2.94,0.0,7.100000000000001,0.0
2022-06-30,1759008.0,82731.0,59898.0,73292.0,17,0.8859073382408046,3,6,2022,22.3,21.2,24.5,176.2,99.3,2.3,2.42,0.0,4.300000000000001,0.0
2022-07-01,1745249.0,83309.0,59254.0,72718.70833333333,18,0.8728793807791875,4,7,2022,26.6,21.9,30.9,0.0,83.3,2.1,21.53,7.2,8.600000000000001,0.0
2022-07-02,1590943.0,74981.0,58409.0,66289.29166666667,20,0.8840811894568847,5,7,2022,28.8,24.0,33.8,0.0,72.8,1.7,25.83,10.8,10.8,0.0
2022-07-03,1520141.0,74468.0,54687.0,63339.208333333336,20,0.8505560553973966,6,7,2022,29.3,24.4,34.2,0.0,68.6,1.7,26.25,10.8,11.3,0.0
2022-07-04,1807754.0,89337.0,55679.0,75323.08333333333,17,0.8431342370275846,0,7,2022,29.3,26.4,32.6,0.0,71.8,1.8,14.9,3.6,11.3,0.0
2022-07-05,1876663.0,90855.0,61980.0,78194.29166666667,17,0.8606492946636582,1,7,2022,29.2,26.7,33.1,0.0,73.8,1.7,15.99,2.6,11.2,0.0
2022-07-06,1901504.0,91938.0,62560.0,79229.33333333333,18,0.861769163276701,2,7,2022,29.5,26.2,33.3,16.1,76.0,2.1,14.49,1.1,11.5,0.0
2022-07-07,1919603.0,92990.0,63427.0,79983.45833333333,17,0.8601296734415886,3,7,2022,28.2,26.4,31.0,0.0,82.3,2.8,8.29,0.6,10.2,0.0
2022-07-08,1858119.0,86475.0,63033.0,77421.625,17,0.8953064469499855,4,7,2022,25.8,24.0,27.9,1.7,84.4,2.9,6.94,0.0,7.800000000000001,0.0
2022-07-09,1629209.0,75216.0,60041.0,67883.70833333333,20,0.9025168625469756,5,7,2022,26.9,24.0,30.9,0.1,82.1,1.7,13.64,1.8,8.899999999999999,0.0
2022-07-10,1545644.0,75168.0,55917.0,64401.833333333336,20,0.8567719419611183,6,7,2022,29.2,24.6,35.1,0.0,68.0,1.7,23.08,8.4,11.2,0.0
2022-07-11,1788582.0,86943.0,55930.0,74524.25,17,0.8571621637164579,0,7,2022,27.0,24.7,30.6,9.0,75.0,1.8,13.85,2.8,9.0,0.0
2022-07-12,1820435.0,87250.0,60808.0,75851.45833333333,17,0.8693576886341928,1,7,2022,26.8,23.2,29.4,0.0,73.1,2.2,11.82,0.8,8.8,0.0
2022-07-13,1805777.0,85034.0,61528.0,75240.70833333333,15,0.8848308715729394,2,7,2022,25.0,24.0,27.1,114.5,93.9,1.8,1.25,0.0,7.0,0.0
2022-07-14,1803977.0,85530.0,60868.0,75165.70833333333,18,0.8788227327643321,3,7,2022,25.7,23.3,29.9,0.9,84.6,2.3,17.21,3.9,7.699999999999999,0.0
2022-07-15,1755786.0,83276.0,60320.0,73157.75,17,0.8784974062154762,4,7,2022,26.0,23.0,30.3,0.0,76.5,2.3,24.49,8.9,8.0,0.0
2022-07-16,1565369.0,71327.0,58754.0,65223.708333333336,20,0.9144322393109668,5,7,2022,24.8,23.2,28.2,34.0,83.4,2.0,10.77,1.5,6.800000000000001,0.0
2022-07-17,1473718.0,70362.0,54477.0,61404.91666666666,21,0.8726999895777077,6,7,2022,25.5,22.5,29.7,0.0,78.9,1.8,16.82,3.6,7.5,0.0
2022-07-18,1739685.0,83578.0,54823.0,72486.875,15,0.8672961185958027,0,7,2022,26.8,23.1,30.1,0.0,76.0,2.2,21.01,5.2,8.8,0.0
2022-07-19,1765230.0,84634.0,59547.0,73551.25,18,0.8690508542666068,1,7,2022,27.4,24.3,31.1,0.0,74.1,2.3,23.44,8.4,9.399999999999999,0.0
2022-07-20,1783134.0,85756.0,60338.0,74297.25,18,0.8663796119221978,2,7,2022,27.1,24.3,30.4,1.1,76.1,2.2,17.68,3.1,9.100000000000001,0.0
2022-07-21,1760188.0,82156.0,60277.0,73341.16666666667,15,0.8927061525228428,3,7,2022,23.2,20.8,25.2,10.4,87.6,2.9,6.6,0.5,5.199999999999999,0.0
2022-07-22,1717253.0,80509.0,59356.0,71552.20833333333,17,0.8887479453642864,4,7,2022,25.1,22.9,27.5,5.2,81.5,1.9,13.54,2.5,7.100000000000001,0.0
2022-07-23,1556295.0,70266.0,58283.0,64845.625,20,0.922859206444084,5,7,2022,24.8,22.3,28.0,9.9,83.6,2.0,9.09,0.1,6.800000000000001,0.0
2022-07-24,1472450.0,69817.0,53951.0,61352.083333333336,20,0.8787556516798679,6,7,2022,25.0,22.0,28.4,1.2,86.9,2.1,8.82,0.4,7.0,0.0
2022-07-25,1713778.0,84338.0,54247.0,71407.41666666667,18,0.8466814089338931,0,7,2022,27.5,23.6,32.0,0.0,75.0,1.9,25.49,9.6,9.5,0.0
2022-07-26,1799694.0,87347.0,59801.0,74987.25,18,0.8584982884357791,1,7,2022,28.9,24.4,33.1,0.0,72.5,1.8,22.31,9.0,10.899999999999999,0.0
2022-07-27,1792814.0,85507.0,61018.0,74700.58333333333,18,0.8736195087341776,2,7,2022,29.3,26.4,33.4,0.0,66.3,2.0,19.72,6.0,11.3,0.0
2022-07-28,1815152.0,87405.0,60634.0,75631.33333333333,18,0.8652975611616421,3,7,2022,29.7,25.1,34.4,0.0,63.8,2.4,25.2,9.9,11.7,0.0
2022-07-29,1842175.0,87605.0,61841.0,76757.29166666667,17,0.8761747807393033,4,7,2022,30.7,27.3,34.3,0.0,68.1,2.2,20.28,7.6,12.7,0.0
2022-07-30,1668350.0,76651.0,59900.0,69514.58333333333,20,0.9068972790091888,5,7,2022,30.9,27.3,36.1,1.0,68.4,2.6,23.53,9.4,12.899999999999999,0.0
2022-07-31,1555500.0,72224.0,56290.0,64812.5,20,0.8973817567567568,6,7,2022,27.2,25.4,29.0,47.2,85.8,2.5,4.93,0.0,9.2,0.0
2022-08-01,1666743.0,80055.0,54730.0,69447.625,18,0.8674989070014365,0,8,2022,28.6,25.4,32.4,30.0,82.4,2.4,15.09,3.2,10.600000000000001,0.0
2022-08-02,1670625.0,77981.0,57100.0,69609.375,20,0.8926453238609405,1,8,2022,26.8,25.5,28.5,33.5,90.0,2.8,4.37,0.0,8.8,0.0
2022-08-03,1696998.0,81174.0,57162.0,70708.25,18,0.8710701702515584,2,8,2022,27.1,25.2,30.0,51.1,90.1,2.8,8.74,1.3,9.100000000000001,0.0
2022-08-04,1764943.0,85866.0,58022.0,73539.29166666667,18,0.856442499553568,3,8,2022,28.9,26.0,32.9,0.0,79.3,2.5,22.24,8.7,10.899999999999999,0.0
2022-08-05,1803044.0,86550.0,60017.0,75126.83333333333,18,0.8680165607548622,4,8,2022,29.4,27.0,32.7,0.0,76.6,2.6,19.58,6.3,11.399999999999999,0.0
2022-08-06,1688885.0,80391.0,60408.0,70370.20833333333,20,0.8753493342952984,5,8,2022,28.7,27.4,30.3,13.6,85.3,1.7,7.48,0.4,10.7,0.0
2022-08-07,1633148.0,78998.0,58120.0,68047.83333333333,20,0.8613867861633627,6,8,2022,28.9,27.2,31.7,0.9,82.1,2.4,9.26,0.6,10.899999999999999,0.0
2022-08-08,1859959.0,89263.0,58825.0,77498.29166666667,17,0.8682017371886075,0,8,2022,26.8,,28.4,129.6,91.6,3.3,,,8.8,0.0
2022-08-09,1872673.0,88479.0,63145.0,78028.04166666667,18,0.8818820473408003,1,8,2022,25.1,22.0,26.5,123.1,96.0,2.6,2.42,0.0,7.100000000000001,0.0
2022-08-10,1820898.0,85666.0,61748.0,75870.75,15,0.885657670487708,2,8,2022,24.7,21.4,28.8,7.6,85.3,1.6,16.23,3.1,6.699999999999999,0.0
2022-08-11,1819794.0,85492.0,61099.0,75824.75,11,0.8869221681560848,3,8,2022,25.0,23.4,27.5,38.8,87.9,1.6,8.81,0.8,7.0,0.0
2022-08-12,1785503.0,85622.0,60540.0,74395.95833333333,18,0.8688883503460948,4,8,2022,27.0,23.0,32.4,0.0,73.8,1.7,24.86,10.6,9.0,0.0
2022-08-13,1626531.0,73973.0,59209.0,67772.125,20,0.9161738066591864,5,8,2022,25.8,24.7,27.5,4.0,82.8,1.3,5.06,0.8,7.800000000000001,0.0
2022-08-14,1551552.0,74228.0,56402.0,64648.0,20,0.8709381904402651,6,8,2022,27.6,24.5,31.5,3.0,83.0,1.9,13.95,2.2,9.600000000000001,0.0
2022-08-15,1653301.0,80123.0,56136.0,68887.54166666667,20,0.8597723708132081,0,8,2022,28.1,26.6,29.8,0.9,83.0,4.8,6.28,0.0,10.100000000000001,0.0
2022-08-16,1806847.0,86440.0,59142.0,75285.29166666667,17,0.8709543228443622,1,8,2022,26.7,24.1,30.0,0.0,75.4,2.6,23.34,9.2,8.7,0.0
2022-08-17,1790243.0,84521.0,60470.0,74593.45833333333,18,0.8825434901779833,2,8,2022,26.0,22.8,30.5,0.0,76.6,2.0,17.1,6.0,8.0,0.0
2022-08-18,1746350.0,83585.0,59928.0,72764.58333333333,18,0.8705459512272935,3,8,2022,25.6,22.4,29.8,0.0,75.8,1.9,12.57,2.6,7.600000000000001,0.0
2022-08-19,1801987.0,86684.0,59970.0,75082.79166666667,17,0.8661666705120515,4,8,2022,26.0,23.3,27.5,66.1,86.1,2.3,5.56,0.0,8.0,0.0
2022-08-20,1677809.0,76241.0,61329.0,69908.70833333333,20,0.9169437485517417,5,8,2022,28.2,25.7,32.0,0.0,80.0,2.4,23.65,9.6,10.2,0.0
2022-08-21,1509597.0,73895.0,55705.0,62899.875,20,0.851206103254618,6,8,2022,28.1,24.7,32.0,0.0,75.3,1.7,16.37,5.5,10.100000000000001,0.0
2022-08-22,1752717.0,86844.0,55243.0,73029.875,17,0.8409317281562342,0,8,2022,26.8,22.9,30.2,3.2,75.6,2.3,11.71,1.5,8.8,0.0
2022-08-23,1816331.0,86792.0,60704.0,75680.45833333333,15,0.8719750476234368,1,8,2022,25.4,22.4,30.2,2.2,75.0,2.0,20.42,7.1,7.399999999999999,0.0
2022-08-24,1716418.0,79103.0,59636.0,71517.41666666667,11,0.9041049854830624,2,8,2022,24.8,22.4,27.9,0.0,66.9,2.5,12.34,2.0,6.800000000000001,0.0
2022-08-25,1683307.0,79448.0,58494.0,70137.79166666667,17,0.8828138111301314,3,8,2022,22.2,21.1,24.0,1.6,78.0,1.8,4.5,0.0,4.199999999999999,0.0
2022-08-26,1646045.0,77941.0,58214.0,68585.20833333333,17,0.879963155891422,4,8,2022,23.8,19.9,28.4,0.0,75.3,2.4,19.91,7.8,5.800000000000001,0.0
2022-08-27,1423545.0,64721.0,54700.0,59314.375,20,0.9164625855595556,5,8,2022,21.5,17.6,25.5,17.6,63.1,2.8,27.09,12.4,3.5,0.0
2022-08-28,1316332.0,64159.0,49428.0,54847.16666666666,20,0.8548631784576858,6,8,2022,22.6,16.1,28.4,0.0,59.4,1.7,24.53,12.1,4.600000000000001,0.0
2022-08-29,1587856.0,75328.0,51660.0,66160.66666666667,15,0.8783011186632682,0,8,2022,21.0,19.5,22.5,2.2,74.0,2.3,5.97,0.0,3.0,0.0
2022-08-30,1648208.0,77097.0,56612.0,68675.33333333333,15,0.890765312960729,1,8,2022,19.1,17.9,20.3,35.8,96.3,2.6,3.06,0.0,1.1000000000000014,0.0
2022-08-31,1629290.0,74990.0,56975.0,67887.08333333333,11,0.905281815353158,2,8,2022,21.7,19.6,24.9,0.0,83.3,1.8,10.32,2.5,3.6999999999999993,0.0
2022-09-01,1642796.0,78095.0,56682.0,68449.83333333333,17,0.8764944405318308,3,9,2022,24.0,18.3,30.4,0.0,70.8,1.7,25.02,12.1,6.0,0.0
2022-09-02,1636752.0,77142.0,57289.0,68198.0,17,0.8840579710144928,4,9,2022,24.7,20.3,29.8,0.0,61.8,3.1,24.51,11.6,6.699999999999999,0.0
2022-09-03,1475436.0,67164.0,56259.0,61476.5,20,0.9153192186290274,5,9,2022,24.2,20.5,29.2,0.0,63.0,3.4,16.39,4.5,6.199999999999999,0.0
2022-09-04,1415733.0,67904.0,52342.0,58988.875,20,0.8687098698162111,6,9,2022,22.3,19.8,24.0,33.8,88.6,3.1,3.54,0.0,4.300000000000001,0.0
2022-09-05,1648511.0,79872.0,52813.0,68687.95833333333,15,0.8599754398704593,0,9,2022,19.2,17.7,22.7,120.0,95.9,3.2,1.61,0.0,1.1999999999999993,0.0
2022-09-06,1559621.0,73602.0,55217.0,64984.208333333336,18,0.8829136210066756,1,9,2022,21.0,17.0,26.3,25.3,78.0,3.6,20.76,8.4,3.0,0.0
2022-09-07,1554505.0,73807.0,55523.0,64771.04166666666,18,0.8775731525013436,2,9,2022,22.8,17.9,28.1,0.0,65.3,1.9,24.4,11.9,4.800000000000001,0.0
2022-09-08,1495963.0,67684.0,55357.0,62331.79166666666,20,0.9209235811516262,3,9,2022,23.2,16.7,29.5,0.0,65.5,1.6,23.96,11.8,5.199999999999999,0.0
2022-09-09,1219213.0,57299.0,45078.0,50800.54166666666,20,0.8865868805156576,4,9,2022,24.3,18.9,30.8,0.0,59.1,2.0,23.91,11.1,6.300000000000001,0.0
2022-09-10,1129290.0,53936.0,42134.0,47053.75,20,0.872399695935924,5,9,2022,23.6,19.0,28.4,0.0,52.3,2.6,18.76,6.5,5.600000000000001,0.0
